AUTHOR,TITLE,FORM,TYPE
"DARET, Jacques",Altarpiece of the Virgin,painting,religious
"DARET, Jacques",Altarpiece of the Virgin (detail),painting,religious
"DAUBIGNY, Charles-François",The Barges,painting,landscape
"DAUBIGNY, Charles-François",Harvest Time,painting,landscape
"DAUBIGNY, Charles-François",The Mouth of the Thames,painting,landscape
"DAUBIGNY, Charles-François",The Pool at Gyliez,painting,landscape
"DAUBIGNY, Charles-François",River Bank,painting,landscape
"DAUBIGNY, Charles-François",Seashore at Villerville,painting,landscape
"DAUBIGNY, Charles-François",The Sluice-gate at Optevoz (Isère),painting,landscape
"DAUBIGNY, Karl",Resting in the Countryside,painting,other
"DAUBIGNY, Karl","Landscape with River, Sunset",painting,landscape
"DAUBIGNY, Karl",In the Woods,painting,landscape
"DAUMIER, Honoré",The Republic,painting,other
"DAUMIER, Honoré",Load (Washerwoman),painting,other
"DAUMIER, Honoré",Burden,painting,other
"DAUMIER, Honoré",Family on the Barricades in 1848,painting,portrait
"DAUMIER, Honoré",Mother,painting,other
"DAUMIER, Honoré",Wandering Saltimbanques,painting,genre
"DAUMIER, Honoré",The Washerwoman,painting,genre
"DAUMIER, Honoré",Laundress on the Quai d'Anjou,painting,genre
"DAUMIER, Honoré",Scene from a Comedy,painting,genre
"DAUMIER, Honoré",Crispin and Scapin,painting,genre
"DAUMIER, Honoré",The Drama,painting,genre
"DAUMIER, Honoré",The Uprising,painting,genre
"DAUMIER, Honoré",The Third-class Carriage,painting,genre
"DAUMIER, Honoré",Don Quixote and Sancho Panza,painting,genre
"DAUPHIN, Charles",Struggle of the Sons of Niobe,painting,mythological
"DAUZATS, Adrien",Passage of the Iron Gates in Algeria,painting,landscape
"DAUZATS, Adrien",Mosque of Cairo,painting,landscape
"DAUZATS, Adrien","The Giralda, Seville",painting,landscape
"DAVID, Gerard",Adoration of the Magi,painting,religious
"DAVID, Gerard",Adoration of the Magi,painting,religious
"DAVID, Gerard",The Judgment of Cambyses,painting,historical
"DAVID, Gerard",The Judgment of Cambyses (left panel),painting,historical
"DAVID, Gerard",The Judgment of Cambyses (detail),painting,historical
"DAVID, Gerard",The Judgment of Cambyses (detail),painting,historical
"DAVID, Gerard",The Judgment of Cambyses (detail),painting,historical
"DAVID, Gerard",The Judgment of Cambyses (detail),painting,historical
"DAVID, Gerard",The Judgment of Cambyses (detail),painting,historical
"DAVID, Gerard",The Judgment of Cambyses (right panel),painting,historical
"DAVID, Gerard",The Judgment of Cambyses (detail),painting,historical
"DAVID, Gerard",Christ Nailed to the Cross,painting,religious
"DAVID, Gerard",Crucifixion,painting,religious
"DAVID, Gerard",The Crucifixion,painting,religious
"DAVID, Gerard",Lamentation,painting,religious
"DAVID, Gerard",Lamentation,painting,religious
"DAVID, Gerard",Lamentation,painting,religious
"DAVID, Gerard",Mary and Child with two Angels Making Music,painting,religious
"DAVID, Gerard",Altarpiece of St Michael,painting,religious
"DAVID, Gerard",Altarpiece of St Michael,painting,religious
"DAVID, Gerard",The Nativity,painting,religious
"DAVID, Gerard",The Nativity (detail),painting,religious
"DAVID, Gerard",The Nativity (detail),painting,religious
"DAVID, Gerard",The Nativity,painting,religious
"DAVID, Gerard",Pilate's Dispute with the High Priest; The Holy Women and St John at Golgotha,painting,religious
"DAVID, Gerard",Pilate's Dispute with the High Priest,painting,religious
"DAVID, Gerard",The Holy Women and St John at Golgotha,painting,religious
"DAVID, Gerard",The Transfiguration of Christ,painting,religious
"DAVID, Gerard",Triptych of the Sedano Family,painting,religious
"DAVID, Gerard",The Nativity with Donors and Sts Jerome and Leonard,painting,religious
"DAVID, Gerard",Forest scenes,painting,landscape
"DAVID, Gerard","Virgin and Child Enthroned, with Angels",painting,religious
"DAVID, Gerard",The Virgin among the Virgins,painting,religious
"DAVID, Gerard",Two Movable Wings of An Altarpiece,painting,religious
"DAVID, Gerard",Two Movable Wings of An Altarpiece,painting,religious
"DAVID, Gerard",Lamentation,painting,religious
"DAVID, Gerard",Adoration of the Kings,painting,religious
"DAVID, Gerard",Adoration of the Kings (detail),painting,religious
"DAVID, Gerard",The Annunciation,painting,religious
"DAVID, Gerard",The Annunciation,painting,religious
"DAVID, Gerard",The Marriage at Cana,painting,religious
"DAVID, Gerard",The Marriage at Cana (detail),painting,religious
"DAVID, Gerard",The Marriage at Cana (detail),painting,religious
"DAVID, Gerard",The Marriage at Cana (detail),painting,religious
"DAVID, Gerard",Canon Bernardinus de Salviatis with Three Saints,painting,religious
"DAVID, Gerard",The Mystic Marriage of St Catherine,painting,religious
"DAVID, Gerard",Crucifixion,painting,religious
"DAVID, Gerard",The Doria-Pamphili Diptych (left wing),painting,religious
"DAVID, Gerard",Madonna and Child with the Milk Soup,painting,religious
"DAVID, Gerard",Virgin and Child with the Milk Soup,painting,religious
"DAVID, Gerard",Virgin and Child with the Milk Soup (detail),painting,religious
"DAVID, Gerard",Pietà,painting,religious
"DAVID, Gerard",Rest on the Flight into Egypt,painting,religious
"DAVID, Gerard",Rest during the Flight to Egypt,painting,religious
"DAVID, Gerard",Rest on the Flight into Egypt,painting,religious
"DAVID, Gerard",Salvator Mundi,painting,religious
"DAVID, Gerard",Triptych of Jan Des Trompes,painting,religious
"DAVID, Gerard",Triptych of Jean Des Trompes (central),painting,religious
"DAVID, Gerard",Triptych of Jean Des Trompes (side panels),painting,religious
"DAVID, Gerard",Triptych of Jean Des Trompes (detail),painting,religious
"DAVID, Gerard",Triptych of Jan Des Trompes (rear of the wings),painting,religious
"DAVID, Gerard",Virgin and Child with Four Angels,painting,religious
"DAVID, Gerard",Mary and Child (detail),painting,religious
"DAVID, Jacques-Louis",Portrait of François Buron,painting,portrait
"DAVID, Jacques-Louis",Portrait of Marie-Françoise Buron,painting,portrait
"DAVID, Jacques-Louis",The Combat of Mars and Minerva,painting,mythological
"DAVID, Jacques-Louis",The Death of Seneca,painting,historical
"DAVID, Jacques-Louis",Antiochus and Stratonica,painting,historical
"DAVID, Jacques-Louis",Hector,painting,other
"DAVID, Jacques-Louis",Patroclus,painting,other
"DAVID, Jacques-Louis",St Roch Asking the Virgin Mary to Heal Victims of the Plague,painting,religious
"DAVID, Jacques-Louis",Belisarius Receiving Alms,painting,historical
"DAVID, Jacques-Louis",Count Potocki,painting,portrait
"DAVID, Jacques-Louis",Portrait of Jacques-François Desmaisons,painting,portrait
"DAVID, Jacques-Louis",Christ on the Cross,painting,religious
"DAVID, Jacques-Louis",Andromache Mourning Hector,painting,mythological
"DAVID, Jacques-Louis",Portrait of Doctor Alphonse Leroy,painting,portrait
"DAVID, Jacques-Louis",The Oath of the Horatii,painting,historical
"DAVID, Jacques-Louis",The Oath of the Horatii,painting,historical
"DAVID, Jacques-Louis",The Oath of the Horatii (detail),painting,historical
"DAVID, Jacques-Louis",The Oath of the Horatii (detail),painting,historical
"DAVID, Jacques-Louis",The Oath of the Horatii (detail),painting,historical
"DAVID, Jacques-Louis",Portrait of Philippe-Laurent de Joubert,painting,portrait
"DAVID, Jacques-Louis",The Loves of Paris and Helen,painting,mythological
"DAVID, Jacques-Louis",The Death of Socrates,painting,historical
"DAVID, Jacques-Louis",Portrait of Antoine-Laurent and Marie-Anne Lavoisier,painting,portrait
"DAVID, Jacques-Louis",Portrait of Antoine-Laurent and Marie-Anne Lavoisier (detail),painting,portrait
"DAVID, Jacques-Louis",The Lictors Returning to Brutus the Bodies of his Sons,painting,historical
"DAVID, Jacques-Louis",Self-Portrait,painting,portrait
"DAVID, Jacques-Louis","Anne-Marie-Louise Thélusson, Comtesse de Sorcy",painting,portrait
"DAVID, Jacques-Louis",Portrait of the Marquise d'Orvilliers,painting,portrait
"DAVID, Jacques-Louis",Portrait of Madame Adélaide Pastoret,painting,portrait
"DAVID, Jacques-Louis",Self-Portrait,painting,portrait
"DAVID, Jacques-Louis",The Oath in the Tennis Court,painting,historical
"DAVID, Jacques-Louis",Madame Trudaine,painting,portrait
"DAVID, Jacques-Louis",The Death of Marat,painting,historical
"DAVID, Jacques-Louis",The Death of Marat (detail),painting,historical
"DAVID, Jacques-Louis",The Death of Bara,painting,historical
"DAVID, Jacques-Louis",Portrait of the Artist,painting,portrait
"DAVID, Jacques-Louis",Jacobus Blauw,painting,portrait
"DAVID, Jacques-Louis",Portrait of Gaspar Mayer,painting,portrait
"DAVID, Jacques-Louis",Portrait of Emilie Sériziat and her Son,painting,portrait
"DAVID, Jacques-Louis",Portrait of Pierre Sériziat,painting,portrait
"DAVID, Jacques-Louis",Portrait of General Bonaparte,painting,portrait
"DAVID, Jacques-Louis",Madame Raymond de Verninac,painting,portrait
"DAVID, Jacques-Louis",The Intervention of the Sabine Women,painting,historical
"DAVID, Jacques-Louis",The Intervention of the Sabine Women (detail),painting,historical
"DAVID, Jacques-Louis",The Intervention of the Sabine Women (detail),painting,historical
"DAVID, Jacques-Louis",The Intervention of the Sabine Women (detail),painting,historical
"DAVID, Jacques-Louis",Madame Récamier,painting,portrait
"DAVID, Jacques-Louis",Napoleon at the St. Bernard Pass,painting,historical
"DAVID, Jacques-Louis","Bonaparte, Calm on a Fiery Steed, Crossing the Alps (detail)",painting,historical
"DAVID, Jacques-Louis","Bonaparte, Calm on a Fiery Steed, Crossing the Alps",painting,historical
"DAVID, Jacques-Louis",Portrait of Ingres,painting,portrait
"DAVID, Jacques-Louis",Consecration of the Emperor Napoleon I and Coronation of the Empress Josephine,painting,historical
"DAVID, Jacques-Louis",Consecration of the Emperor Napoleon I (detail),painting,historical
"DAVID, Jacques-Louis",Consecration of the Emperor Napoleon I (detail),painting,historical
"DAVID, Jacques-Louis",Consecration of the Emperor Napoleon I (detail),painting,historical
"DAVID, Jacques-Louis",Consecration of the Emperor Napoleon I (detail),painting,historical
"DAVID, Jacques-Louis",Portrait of Pope Pius VII,painting,portrait
"DAVID, Jacques-Louis",Sappho and Phaon,painting,mythological
"DAVID, Jacques-Louis",Napoleon in his Study,painting,portrait
"DAVID, Jacques-Louis",Portrait of Marguerite-Charlotte David,painting,portrait
"DAVID, Jacques-Louis",Leonidas at Thermopylae,painting,historical
"DAVID, Jacques-Louis",Leonidas at Thermopylae (detail),painting,historical
"DAVID, Jacques-Louis",Portrait of the Comtesse Vilain XIIII and her Daughter,painting,portrait
"DAVID, Jacques-Louis",Portrait of Emmanuel-Joseph Sieyès,painting,portrait
"DAVID, Jacques-Louis",Cupid and Psyche,painting,mythological
"DAVID, Jacques-Louis",The Farewell of Telemachus and Eucharis,painting,mythological
"DAVID, Jacques-Louis",Mars Disarmed by Venus and the Three Graces,painting,mythological
"DAVID, Jacques-Louis",Mars Disarmed by Venus and the Three Graces (detail),painting,mythological
"DAVID, Jacques-Louis","The Anger of Achilles, or Sacrifice of Iphigénie",painting,mythological
"DAVID, Ludovico Antonio",Adoration of the Magi,painting,religious
"DAVID, Ludovico Antonio",Adoration of the Shepherds,painting,religious
"DAVID, Ludovico Antonio",Adoration of the Shepherds,painting,religious
"DAVID, Ludovico Antonio",St Carlo Borromeo Distributing Alms to the Poor,painting,religious
"DAVID, Ludovico Antonio",The Judgment of Paris,painting,religious
"DAVID, Ludovico Antonio",Mary Magdalene with Skull and Cross,painting,religious
"DAVIS, Richard Barrett",Three 'Liger' Cubs,painting,genre
"DAWE, George",Portrait of Dmitry V. Golitsyn,painting,portrait
"DAWE, George",Portrait of Grand Duke Nikolai Pavlovich,painting,portrait
"DAWE, George",Portrait of Alexander P. Kutuzov,painting,portrait
"DAWE, George",Portrait of Mikhail Kutuzov,painting,portrait
"DAWE, George",Portrait of Alexander Shishkov,painting,portrait
"DAWE, George",Portrait of Pyotr M. Volkonsky,painting,portrait
"DAWE, George",Portrait of Duke of Wellington,painting,portrait
"DEÁK-ÉBNER, Lajos",Riverside,painting,landscape
"DEÁK-ÉBNER, Lajos",Road of the Wild Mallows,painting,landscape
"DEÁK-ÉBNER, Lajos",Boat Warpers,painting,genre
"DEÁK-ÉBNER, Lajos",Market Scene,painting,genre
"DEÁK-ÉBNER, Lajos",Marriage Procession,painting,genre
"DEBUCOURT, Philibert-Louis",The Juggler,painting,genre
"DEBUCOURT, Philibert-Louis",The Juggler (detail),painting,genre
"DEBUCOURT, Philibert-Louis",Les Halles in 1782,painting,genre
"DEBUCOURT, Philibert-Louis","Visitors to the Salon Exhibition, Admiring the Ceiling",painting,genre
"DECAMPS, Alexandre Gabriel",Cart Horses,painting,other
"DECAMPS, Alexandre Gabriel",The Defeat of the Cimbri,painting,historical
"DECAMPS, Alexandre Gabriel",The Monkey Painter,painting,genre
"DECAMPS, Alexandre Gabriel",Before a Mosque in Cairo,painting,landscape
"DECAMPS, Alexandre Gabriel",Self-Portrait,painting,portrait
"DECAMPS, Alexandre Gabriel",The Turkish Patrol,painting,historical
"DECAMPS, Alexandre Gabriel",The Caravan,painting,landscape
"DECAMPS, Alexandre Gabriel",Turkish Boys Let out of School,painting,other
"DECAMPS, Alexandre Gabriel",Turkish Merchant Smoking in His Shop,painting,genre
"DECKER, Cornelis Gerritsz",Cottage among Trees on Bank of Stream,painting,landscape
"DECKER, Cornelis Gerritsz",Landscape with a Village Road,painting,landscape
"DECKER, Cornelis Gerritsz",Landscape with a Farmyard,painting,landscape
"DEDREUX, Alfred",Two Horses Galloping,painting,other
"DEDREUX, Alfred",Pensive Young Lady Wearing a Black Dress,painting,portrait
"DEDREUX, Alfred",Two Lads Training,painting,other
"DEGAS, Edgar",Self-Portrait,painting,portrait
"DEGAS, Edgar",Self-Portrait,painting,portrait
"DEGAS, Edgar",Jephthah's Daughter,painting,mythological
"DEGAS, Edgar",Young Spartans Exercising,painting,historical
"DEGAS, Edgar",Semiramis Building Babylon,painting,historical
"DEGAS, Edgar",The Sufferings of the City of New Orleans,painting,historical
"DEGAS, Edgar",The Bellelli Family,painting,portrait
"DEGAS, Edgar",The Bellelli Family (detail),painting,portrait
"DEGAS, Edgar",Self-Portrait,painting,portrait
"DEGAS, Edgar",Gentlemen's Race. Before the Start,painting,other
"DEGAS, Edgar",Monsieur and Madame Edmondo Morbilli,painting,portrait
"DEGAS, Edgar",Hilaire de Gas,painting,portrait
"DEGAS, Edgar",Portrait of Thérèse de Gas,painting,portrait
"DEGAS, Edgar",The Collector,painting,portrait
"DEGAS, Edgar",Double Portrait,painting,portrait
"DEGAS, Edgar",Woman Leaning on an Elbow beside a Vase of Flowers,painting,portrait
"DEGAS, Edgar",Jacques Joseph (James) Tissot,painting,portrait
"DEGAS, Edgar","Mademoiselle Fiocre in the Ballet ""La Source""",painting,other
"DEGAS, Edgar",Portrait of a Young Woman,painting,portrait
"DEGAS, Edgar",The Parade,painting,other
"DEGAS, Edgar",The Parade (detail),painting,other
"DEGAS, Edgar",At the Races in the Countryside,painting,other
"DEGAS, Edgar",Woman Ironing,painting,genre
"DEGAS, Edgar",Madame Camus at the Piano,painting,portrait
"DEGAS, Edgar",Portraits of Lorenzo Pagans and Auguste Degas,painting,portrait
"DEGAS, Edgar",Interior (The Rape),painting,interior
"DEGAS, Edgar",Mademoiselle Dihau at the Piano,painting,portrait
"DEGAS, Edgar",Sulking,painting,genre
"DEGAS, Edgar",The Dancing Class,painting,other
"DEGAS, Edgar",Portrait of Hortense Valpinçon as a Child,painting,portrait
"DEGAS, Edgar",The Orchestra at the Opera,painting,other
"DEGAS, Edgar",Musicians in the Orchestra,painting,other
"DEGAS, Edgar",Seated Woman,painting,portrait
"DEGAS, Edgar","Madame René de Gas, née Estelle Muston",painting,portrait
"DEGAS, Edgar",The Foyer of the Opera at Rue Le Peletier,painting,other
"DEGAS, Edgar",The Song Rehearsal,painting,other
"DEGAS, Edgar",The Cotton Exchange in New Orleans,painting,other
"DEGAS, Edgar",The Races. Before the Start,painting,other
"DEGAS, Edgar",Race Horses,painting,other
"DEGAS, Edgar",The Pedicurist,painting,genre
"DEGAS, Edgar",The Dance Class,painting,other
"DEGAS, Edgar",The Dance Class (detail),painting,other
"DEGAS, Edgar",The Dance Class,painting,genre
"DEGAS, Edgar",The Dance Class (detail),painting,other
"DEGAS, Edgar",Rehearsal of a Ballet on Stage,painting,other
"DEGAS, Edgar",Rehearsal of the Ballet Onstage,painting,genre
"DEGAS, Edgar",Rehearsal of the Ballet Onstage,painting,genre
"DEGAS, Edgar",Racehorses in Longchamps,painting,other
"DEGAS, Edgar",Madame Jeantaud in the Mirror,painting,portrait
"DEGAS, Edgar",Dancers Preparing for the Ballet,painting,other
"DEGAS, Edgar",Cabaret,painting,other
"DEGAS, Edgar",Mademoiselle La La at the Cirque Fernando,painting,other
"DEGAS, Edgar",At the Beach,painting,genre
"DEGAS, Edgar",Café Concert at Les Ambassadeurs,painting,other
"DEGAS, Edgar",Woman Ironing,painting,genre
