AUTHOR,TITLE,FORM,TYPE
MELOZZO DA FORLI,Angel Holding an Instrument of the Passion,painting,religious
MELOZZO DA FORLI,Angel Holding an Instrument of the Passion,painting,religious
MELOZZO DA FORLI,Angel Holding an Instrument of the Passion,painting,religious
MELOZZO DA FORLI,Angel,painting,religious
MELOZZO DA FORLI,Angel with a Lamb as a Symbol of Christ's Sacrifice,painting,religious
MELOZZO DA FORLI,Christ's Entry into Jerusalem,painting,religious
MELOZZO DA FORLI,Christ's Entry into Jerusalem (detail),painting,religious
MELOZZO DA FORLI,Triumphant Christ,painting,religious
MELOZZO DA FORLI,Triumphant Christ (detail),painting,religious
"MELZI, Francesco",Flora,painting,mythological
"MELZI, Francesco",Flora,painting,portrait
"MELZI, Francesco",Pomona and Vertumnus,painting,mythological
"MELZI, Francesco",St Anne with the Virgin and the Child Embracing a Lamb,painting,religious
"MEMBERGER, Kaspar the Elder",Noah's Ark Cycle: 1. Building of the Ark,painting,religious
"MEMBERGER, Kaspar the Elder",Noah's Ark Cycle: 2. Entering the Ark,painting,religious
"MEMBERGER, Kaspar the Elder",Noah's Ark Cycle: 3. The Flood,painting,religious
"MEMBERGER, Kaspar the Elder",Noah's Ark Cycle: 4. Leaving the Ark,painting,religious
"MEMBERGER, Kaspar the Elder",Noah's Ark Cycle: 5. Noah's Sacrifice of Thanksgiving,painting,religious
"MEMBERGER, Kaspar the Elder",Virgin and Child,painting,religious
"MEMLING, Hans",The Presentation in the Temple,painting,religious
"MEMLING, Hans",The Presentation in the Temple (detail),painting,religious
"MEMLING, Hans",Virgin and Child Enthroned with two Musical Angels,painting,religious
"MEMLING, Hans",Virgin and Child in a Landscape,painting,religious
"MEMLING, Hans",Triptych of Jan Crabbe,painting,religious
"MEMLING, Hans",Annunciation,painting,religious
"MEMLING, Hans",Portrait of an Old Woman,painting,portrait
"MEMLING, Hans",Tommaso Portinari and his Wife,painting,portrait
"MEMLING, Hans",Maria Maddalena Baroncelli,painting,portrait
"MEMLING, Hans",Triptych,painting,religious
"MEMLING, Hans",Wings of a Triptych,painting,religious
"MEMLING, Hans",Adoration of the Magi,painting,religious
"MEMLING, Hans",Adoration of the Magi (detail),painting,religious
"MEMLING, Hans",Scenes from the Passion of Christ,painting,religious
"MEMLING, Hans",Scenes from the Passion of Christ (left side),painting,religious
"MEMLING, Hans",Scenes from the Passion of Christ (detail),painting,religious
"MEMLING, Hans",Scenes from the Passion of Christ (detail),painting,religious
"MEMLING, Hans",Scenes from the Passion of Christ (detail),painting,religious
"MEMLING, Hans",Scenes from the Passion of Christ (detail),painting,religious
"MEMLING, Hans",Scenes from the Passion of Christ (detail),painting,religious
"MEMLING, Hans",Scenes from the Passion of Christ (detail),painting,religious
"MEMLING, Hans",Scenes from the Passion of Christ (detail),painting,religious
"MEMLING, Hans",Scenes from the Passion of Christ (detail),painting,religious
"MEMLING, Hans",Nativity,painting,religious
"MEMLING, Hans",Last Judgment Triptych (open),painting,religious
"MEMLING, Hans",Last Judgment Triptych (open),painting,religious
"MEMLING, Hans",Last Judgment Triptych (open),painting,religious
"MEMLING, Hans",Last Judgment Triptych (left wing),painting,religious
"MEMLING, Hans",Last Judgment Triptych (detail),painting,religious
"MEMLING, Hans",Last Judgment Triptych (detail),painting,religious
"MEMLING, Hans",Last Judgment Triptych (detail),painting,religious
"MEMLING, Hans",Last Judgment Triptych (detail),painting,religious
"MEMLING, Hans",Last Judgment Triptych (central),painting,religious
"MEMLING, Hans",Last Judgment Triptych (detail),painting,religious
"MEMLING, Hans",Last Judgment Triptych (detail),painting,religious
"MEMLING, Hans",Last Judgment Triptych (detail),painting,religious
"MEMLING, Hans",Last Judgment Triptych (detail),painting,religious
"MEMLING, Hans",Last Judgment Triptych (detail),painting,religious
"MEMLING, Hans",Last Judgment Triptych (detail),painting,religious
"MEMLING, Hans",Last Judgment,painting,religious
"MEMLING, Hans",Last Judgment Triptych (detail),painting,religious
"MEMLING, Hans",Last Judgment Triptych (detail),painting,religious
"MEMLING, Hans",Last Judgment Triptych (detail),painting,religious
"MEMLING, Hans",Last Judgment Triptych (closed),painting,religious
"MEMLING, Hans",Last Judgment Triptych (detail),painting,religious
"MEMLING, Hans",Portrait of Gilles Joye,painting,portrait
"MEMLING, Hans",Virgin and Child with St Anthony the Abbot and a Donor,painting,religious
"MEMLING, Hans",Young Man at Prayer,painting,portrait
"MEMLING, Hans",Portrait of a Young Man,painting,portrait
"MEMLING, Hans",Portrait of an Old Man,painting,portrait
"MEMLING, Hans",Portrait of an Old Woman,painting,portrait
"MEMLING, Hans",The Martyrdom of St Sebastian,painting,religious
"MEMLING, Hans",Portraits of Willem Moreel and His Wife,painting,portrait
"MEMLING, Hans",The Archangel Michael,painting,religious
"MEMLING, Hans","Angel with an Olive Branch, Emblem of Divine Peace",painting,religious
"MEMLING, Hans",The Virgin Showing the Man of Sorrows,painting,religious
"MEMLING, Hans",Lamentation,painting,religious
"MEMLING, Hans",Christ Giving His Blessing,painting,religious
"MEMLING, Hans",Portrait of a Man with an Arrow,painting,portrait
"MEMLING, Hans",The Mystic Marriage of St Catherine,painting,religious
"MEMLING, Hans",Portrait of a Man,painting,portrait
"MEMLING, Hans",St John Altarpiece,painting,religious
"MEMLING, Hans",St John Altarpiece (left wing),painting,religious
"MEMLING, Hans",St John Altarpiece (detail),painting,religious
"MEMLING, Hans",St John Altarpiece (detail),painting,religious
"MEMLING, Hans",St John Altarpiece (detail),painting,religious
"MEMLING, Hans",St John Altarpiece (detail),painting,religious
"MEMLING, Hans",St John Altarpiece (detail),painting,religious
"MEMLING, Hans",St John Altarpiece (central panel),painting,religious
"MEMLING, Hans",St John Altarpiece (detail),painting,religious
"MEMLING, Hans",St John Altarpiece (detail),painting,religious
"MEMLING, Hans",St John Altarpiece (detail),painting,religious
"MEMLING, Hans",St John Altarpiece (detail),painting,religious
"MEMLING, Hans",St John Altarpiece (right wing),painting,religious
"MEMLING, Hans",St John Altarpiece (detail),painting,religious
"MEMLING, Hans",St John Altarpiece (detail),painting,religious
"MEMLING, Hans",St John Altarpiece (detail),painting,religious
"MEMLING, Hans",St John Altarpiece (detail),painting,religious
"MEMLING, Hans",St John Altarpiece (closed),painting,religious
"MEMLING, Hans",St John Altarpiece (detail),painting,religious
"MEMLING, Hans",Diptych of Jean de Cellier,painting,religious
"MEMLING, Hans",Diptych of Jean de Cellier,painting,religious
"MEMLING, Hans",Diptych of Jean de Cellier,painting,religious
"MEMLING, Hans",The Donne Triptych,painting,religious
"MEMLING, Hans",The Donne Triptych (left wing),painting,religious
"MEMLING, Hans",The Donne Triptych (centre panel),painting,religious
"MEMLING, Hans",The Donne Triptych (detail),painting,religious
"MEMLING, Hans",The Donne Triptych (detail),painting,religious
"MEMLING, Hans",The Donne Triptych (detail),painting,religious
"MEMLING, Hans",The Donne Triptych (right wing),painting,religious
"MEMLING, Hans",Triptych of Jan Floreins,painting,religious
"MEMLING, Hans",Triptych of Jan Floreins (central panel),painting,religious
"MEMLING, Hans",Triptych of Jan Floreins (reverse),painting,religious
"MEMLING, Hans",Triptych of the Rest on the Flight into Egypt,painting,religious
"MEMLING, Hans",Allegory with a Virgin,painting,religious
"MEMLING, Hans",Virgin and Child with Musician Angels,painting,religious
"MEMLING, Hans",Portrait of a Young Woman,painting,portrait
"MEMLING, Hans",Advent and Triumph of Christ,painting,religious
"MEMLING, Hans",Advent and Triumph of Christ (detail),painting,religious
"MEMLING, Hans",Advent and Triumph of Christ (detail),painting,religious
"MEMLING, Hans",Triptych of Adriaan Reins,painting,religious
"MEMLING, Hans",Triptych of Adriaan Reins (detail),painting,religious
"MEMLING, Hans",Triptych of Adriaan Reins (central panel),painting,religious
"MEMLING, Hans",Triptych of Adriaan Reins (detail),painting,religious
"MEMLING, Hans",Triptych of Adriaan Reins (closed),painting,religious
"MEMLING, Hans",The Virgin Showing the Man of Sorrows,painting,religious
"MEMLING, Hans",Portrait of a Man at Prayer before a Landscape,painting,portrait
"MEMLING, Hans",Portrait of a Man at a Loggia,painting,portrait
"MEMLING, Hans",Portrait of a Man with a Roman Coin,painting,portrait
"MEMLING, Hans",Portrait of a Young Man,painting,portrait
"MEMLING, Hans",Portrait of a Young Man before a Landscape,painting,portrait
"MEMLING, Hans",Virgin Enthroned with Child and Angel,painting,religious
"MEMLING, Hans",Virgin and Child Enthroned,painting,religious
"MEMLING, Hans",Virgin and Child Enthroned (detail),painting,religious
"MEMLING, Hans",Man of Sorrows,painting,religious
"MEMLING, Hans",Mater Dolorosa,painting,religious
"MEMLING, Hans",Virgin and Child in a Rose-Garden with Two Angels,painting,religious
"MEMLING, Hans",Christ Giving His Blessing,painting,religious
"MEMLING, Hans",Virgin with Child,painting,religious
"MEMLING, Hans",Bathsheba,painting,mythological
"MEMLING, Hans",Triptych,painting,religious
"MEMLING, Hans",Adam and Eve,painting,religious
"MEMLING, Hans",St John and Veronica Diptych (left wing),painting,religious
"MEMLING, Hans",St John and Veronica Diptych (reverse of the left wing),painting,religious
"MEMLING, Hans",St John and Veronica Diptych (right wing),painting,religious
"MEMLING, Hans",St John and Veronica Diptych (reverse of the right wing),painting,religious
"MEMLING, Hans",Triptych of the Family Moreel,painting,religious
"MEMLING, Hans",Triptych of the Family Moreel (left wing),painting,religious
"MEMLING, Hans",Triptych of the Family Moreel (central panel),painting,religious
"MEMLING, Hans",Triptych of the Family Moreel (right wing),painting,religious
"MEMLING, Hans",Triptych of the Family Moreel (detail),painting,religious
"MEMLING, Hans",Triptych of the Family Moreel (closed),painting,religious
"MEMLING, Hans",Madonna and Child with Angels,painting,religious
"MEMLING, Hans",Angel Musicians,painting,religious
"MEMLING, Hans",Christ Surrounded by Musician Angels,painting,religious
"MEMLING, Hans",Christ Surrounded by Musician Angels (detail),painting,religious
"MEMLING, Hans",Angel Musicians (left panel),painting,religious
"MEMLING, Hans",Triptych of Earthly Vanity and Divine Salvation (front),painting,religious
"MEMLING, Hans",Vanity,painting,religious
"MEMLING, Hans",Triptych of Earthly Vanity and Divine Salvation (detail),painting,religious
"MEMLING, Hans",Hell,painting,religious
"MEMLING, Hans",Triptych of Earthly Vanity and Divine Salvation (detail),painting,religious
"MEMLING, Hans",Triptych of Earthly Vanity and Divine Salvation (rear),painting,religious
"MEMLING, Hans",Christ at the Column,painting,religious
"MEMLING, Hans",St Jerome,painting,religious
"MEMLING, Hans",St Jerome and the Lion,painting,religious
"MEMLING, Hans",Portrait of a Young Man,painting,portrait
"MEMLING, Hans",Diptych with the Allegory of True Love,painting,mythological
"MEMLING, Hans",Diptych with the Allegory of True Love (detail),painting,mythological
"MEMLING, Hans",Virgin and Child Enthroned with Two Angels,painting,religious
"MEMLING, Hans",Virgin and Child with Sts James and Dominic,painting,religious
"MEMLING, Hans",Virgin and Child with Sts James and Dominic (detail),painting,religious
"MEMLING, Hans",Virgin and Child with Sts James and Dominic (detail),painting,religious
"MEMLING, Hans",Diptych of Maarten Nieuwenhove,painting,portrait
"MEMLING, Hans",Diptych of Maarten Nieuwenhove (left panel),painting,religious
"MEMLING, Hans",Diptych of Maarten Nieuwenhove (detail),painting,religious
"MEMLING, Hans",Diptych of Maarten Nieuwenhove (detail),painting,religious
"MEMLING, Hans",Diptych of Maarten Nieuwenhove (detail),painting,religious
"MEMLING, Hans",Diptych of Maarten Nieuwenhove (right panel),painting,portrait
"MEMLING, Hans",Portinari Triptych (central panel),painting,religious
"MEMLING, Hans",Portinari Triptych (left wing),painting,religious
"MEMLING, Hans",Portinari Triptych (right wing),painting,religious
"MEMLING, Hans",Portrait of a Young Man at Prayer,painting,portrait
"MEMLING, Hans",Virgin Suckling the Child,painting,religious
"MEMLING, Hans",The Annunciation,painting,religious
"MEMLING, Hans",St Ursula Shrine,painting,religious
"MEMLING, Hans",St Ursula Shrine,painting,religious
"MEMLING, Hans",St Ursula Shrine: Arrival in Cologne (scene 1),painting,religious
"MEMLING, Hans",St Ursula Shrine: Arrival in Basel (scene 2),painting,religious
"MEMLING, Hans",St Ursula Shrine: Arrival in Rome (scene 3),painting,religious
"MEMLING, Hans",St Ursula Shrine: Departure from Basel (scene 4),painting,religious
"MEMLING, Hans",St Ursula Shrine: Martyrdom (scene 5),painting,religious
"MEMLING, Hans",St Ursula Shrine: Martyrdom (scene 6),painting,religious
"MEMLING, Hans",St Ursula Shrine: Virgin and Child,painting,religious
"MEMLING, Hans",St Ursula Shrine: St Ursula and the Holy Virgins,painting,religious
"MEMLING, Hans",St Ursula Shrine: Medallions,painting,religious
"MEMLING, Hans",St Ursula Shrine: Medallions,painting,religious
"MEMLING, Hans",St Ursula Shrine: Figures,painting,religious
"MEMLING, Hans",Portrait of a Man,painting,portrait
"MEMLING, Hans",Donor,painting,religious
"MEMLING, Hans",Standing Virgin and Child,painting,religious
"MEMLING, Hans",Standing Virgin and Child (detail),painting,religious
"MEMLING, Hans",Donor,painting,religious
"MEMLING, Hans",Triptych of the Resurrection,painting,religious
"MEMLING, Hans",Madonna Enthroned with Child and Two Angels,painting,religious
"MEMLING, Hans",Madonna Enthroned with Child and Two Angels (detail),painting,religious
"MEMLING, Hans",Passion (Greverade) Altarpiece (central panel),painting,religious
"MEMLING, Hans",Passion (Greverade) Altarpiece (detail),painting,religious
"MEMLING, Hans",Passion (Greverade) Altarpiece (left wing),painting,religious
"MEMLING, Hans",Passion (Greverade) Altarpiece (right wing),painting,religious
"MEMLING, Hans",Passion (Greverade) Altarpiece (first closed position),painting,religious
